fr_sad,fr_spr,fr_her,fr_oth,Year,Month,Day,pred_weight,pred_length,saduria,sprat,herring,lat,lon,ices_rect,X,Y,depth
0,0,0,0.2708333333333333,1965,9,5,60,19,0,0,0,57.5333,21.2333,44H1,872.9140577219495,6393.894129778405,58.400001525878906
0,0,0,0.026000000000000002,1965,9,5,40,16,0,0,0,57.5333,21.2333,44H1,872.9140577219495,6393.894129778405,58.400001525878906
0,0,0,0.3888888888888889,1965,9,5,54,18,0,0,0,57.5333,21.2333,44H1,872.9140577219495,6393.894129778405,58.400001525878906
0,0,0,0.6000000000000001,1965,9,5,62,19,0,0,0,57.5333,21.2333,44H1,872.9140577219495,6393.894129778405,58.400001525878906
0.00125,0,0,0.006750000000000001,1965,9,5,40,16,0.05,0,0,57.5333,21.2333,44H1,872.9140577219495,6393.894129778405,58.400001525878906
0,0,0,0.07916666666666666,1965,9,5,36,15,0,0,0,57.5333,21.2333,44H1,872.9140577219495,6393.894129778405,58.400001525878906
0,0,0,0.09523809523809523,1965,9,5,42,16,0,0,0,57.5333,21.2333,44H1,872.9140577219495,6393.894129778405,58.400001525878906
0,0,0,0.11764705882352941,1965,9,5,8.5,10,0,0,0,57.5333,21.2333,44H1,872.9140577219495,6393.894129778405,58.400001525878906
0,0,0,0.028500000000000004,1965,9,5,20,13,0,0,0,57.5333,21.2333,44H1,872.9140577219495,6393.894129778405,58.400001525878906
0,0,0,0.1125,1965,9,5,32,15,0,0,0,57.5333,21.2333,44H1,872.9140577219495,6393.894129778405,58.400001525878906
0,0,0,0.34,1965,9,5,36,16,0,0,0,57.5333,21.2333,44H1,872.9140577219495,6393.894129778405,58.400001525878906
0,0,0,0.28800000000000003,1965,9,5,50,18,0,0,0,57.5333,21.2333,44H1,872.9140577219495,6393.894129778405,58.400001525878906
0,0,0,0.05625,1965,9,5,56,16,0,0,0,57.5333,21.2333,44H1,872.9140577219495,6393.894129778405,58.400001525878906
0,0,0,0.063,1965,9,5,60,17,0,0,0,57.5333,21.2333,44H1,872.9140577219495,6393.894129778405,58.400001525878906
0,0,0,0.21477272727272725,1965,9,5,44,16,0,0,0,57.5333,21.2333,44H1,872.9140577219495,6393.894129778405,58.400001525878906
0,0,0,0.01,1965,9,5,12,11,0,0,0,57.5333,21.2333,44H1,872.9140577219495,6393.894129778405,58.400001525878906
0,0,0,0.011904761904761904,1965,9,5,21,14,0,0,0,57.5333,21.2333,44H1,872.9140577219495,6393.894129778405,58.400001525878906
0,0,0,0.23833333333333334,1965,9,5,30,14,0,0,0,57.5333,21.2333,44H1,872.9140577219495,6393.894129778405,58.400001525878906
0.0128,0,0,3.846153846153846e-5,1965,3,10,1300,53,16.64,0,0,55.3333,17.5,39G7,658.5752061249015,6134.727891584205,79.94999694824219
0.0387125,0,0,0.0013,1965,3,10,800,44,30.97,0,0,55.3333,17.5,39G7,658.5752061249015,6134.727891584205,79.94999694824219
0.003346153846153846,0,0,0,1965,3,10,1300,50,4.35,0,0,55.3333,17.5,39G7,658.5752061249015,6134.727891584205,79.94999694824219
0.015777777777777776,0,0,3.444444444444444e-4,1965,3,10,900,45,14.2,0,0,55.3333,17.5,39G7,658.5752061249015,6134.727891584205,79.94999694824219
0.01092857142857143,0,0,0.002142857142857143,1965,3,10,700,42,7.65,0,0,55.3333,17.5,39G7,658.5752061249015,6134.727891584205,79.94999694824219
0.07519999999999999,0,0,0,1965,3,10,300,38,22.56,0,0,55.3333,17.5,39G7,658.5752061249015,6134.727891584205,79.94999694824219
0.0031875,0,0,0,1965,3,10,800,43,2.55,0,0,55.3333,17.5,39G7,658.5752061249015,6134.727891584205,79.94999694824219
0.022850000000000002,0,0,5.9e-4,1965,3,10,1000,46,22.85,0,0,55.3333,17.5,39G7,658.5752061249015,6134.727891584205,79.94999694824219
0.00276,0,0,0.0013333333333333333,1965,3,10,750,40,2.07,0,0,55.3333,17.5,39G7,658.5752061249015,6134.727891584205,79.94999694824219
0.01881428571428571,0,0,0.008677142857142857,1965,3,10,700,40,13.169999999999998,0,0,55.3333,17.5,39G7,658.5752061249015,6134.727891584205,79.94999694824219
0.0014,0,0,0.0037,1965,3,10,500,37,0.7,0,0,55.3333,17.5,39G7,658.5752061249015,6134.727891584205,79.94999694824219
0,0,0,0.005854545454545455,1965,3,10,550,37,0,0,0,55.3333,17.5,39G7,658.5752061249015,6134.727891584205,79.94999694824219
0.0015769230769230769,0,0,0.002951923076923077,1965,3,10,520,36,0.82,0,0,55.3333,17.5,39G7,658.5752061249015,6134.727891584205,79.94999694824219
0.00135,0,0,0.011825,1965,3,10,400,36,0.54,0,0,55.3333,17.5,39G7,658.5752061249015,6134.727891584205,79.94999694824219
1.625e-4,0,0,0.0033875,1965,3,10,400,31,0.065,0,0,55.3333,17.5,39G7,658.5752061249015,6134.727891584205,79.94999694824219
0.0018333333333333335,0,0,0.008166666666666668,1965,3,10,600,37,1.1,0,0,55.3333,17.5,39G7,658.5752061249015,6134.727891584205,79.94999694824219
0,0,0,0.004059999999999999,1965,3,10,200,32,0,0,0,55.3333,17.5,39G7,658.5752061249015,6134.727891584205,79.94999694824219
0.05977777777777778,0,0,0,1965,3,10,450,33,26.9,0,0,55.3333,17.5,39G7,658.5752061249015,6134.727891584205,79.94999694824219
0.0012,0,0,0.01124,1965,3,10,500,34,0.6,0,0,55.3333,17.5,39G7,658.5752061249015,6134.727891584205,79.94999694824219
3.333333333333334e-4,0,0,0.005983333333333333,1965,3,10,300,31,0.1,0,0,55.3333,17.5,39G7,658.5752061249015,6134.727891584205,79.94999694824219
0,0,0,0.002642857142857143,1965,3,10,140,26,0,0,0,55.3333,17.5,39G7,658.5752061249015,6134.727891584205,79.94999694824219
0,0,0,0.006230769230769231,1965,3,10,650,37,0,0,0,55.3333,17.5,39G7,658.5752061249015,6134.727891584205,79.94999694824219
3.6666666666666667e-4,0,0,0.0020666666666666667,1965,3,10,600,39,0.22,0,0,55.3333,17.5,39G7,658.5752061249015,6134.727891584205,79.94999694824219
0.0011666666666666665,0,0,2.5e-4,1965,3,10,600,39,0.7,0,0,55.3333,17.5,39G7,658.5752061249015,6134.727891584205,79.94999694824219
0,0,0,0.013580246913580247,1965,3,10,9.72,11,0,0,0,55.3333,17.5,39G7,658.5752061249015,6134.727891584205,79.94999694824219
0,0,0,0.023,1965,3,10,40,19,0,0,0,55.3333,17.5,39G7,658.5752061249015,6134.727891584205,79.94999694824219
0,0,0,0.008,1965,3,10,250,29,0,0,0,55.3333,17.5,39G7,658.5752061249015,6134.727891584205,79.94999694824219
0.0055000000000000005,0,0,0,1965,3,10,400,34,2.2,0,0,55.3333,17.5,39G7,658.5752061249015,6134.727891584205,79.94999694824219
0,0,0,0.009302325581395349,1965,3,10,2.15,7,0,0,0,55.3333,17.5,39G7,658.5752061249015,6134.727891584205,79.94999694824219
0,0,0,0.0035263157894736843,1965,3,10,190,28,0,0,0,55.3333,17.5,39G7,658.5752061249015,6134.727891584205,79.94999694824219
6.25e-4,0,0.030291666666666668,0,1965,4,9,1200,49,0.75,0,36.35,57.1833,20.6666,43H0,842.3088782315268,6352.034659392312,84.19999694824219
0,5.555555555555556e-5,0.0756111111111111,0,1965,4,9,1800,55,0,0.1,136.1,57.1833,20.6666,43H0,842.3088782315268,6352.034659392312,84.19999694824219
0,0.1134375,0,0,1965,4,9,800,49,0,90.75,0,57.1833,20.6666,43H0,842.3088782315268,6352.034659392312,84.19999694824219
0.03463636363636364,0,0,0.001409090909090909,1965,4,9,220,29,7.62,0,0,57.1833,20.6666,43H0,842.3088782315268,6352.034659392312,84.19999694824219
0.011000000000000001,0,0,0.003075,1965,4,9,200,27,2.2,0,0,57.1833,20.6666,43H0,842.3088782315268,6352.034659392312,84.19999694824219
0.009782608695652175,0,0,0.0013043478260869564,1965,4,9,230,28,2.25,0,0,57.1833,20.6666,43H0,842.3088782315268,6352.034659392312,84.19999694824219
0,0,0,0.013000000000000001,1965,4,9,100,23,0,0,0,57.1833,20.6666,43H0,842.3088782315268,6352.034659392312,84.19999694824219
0,0,0,0.00875,1965,4,9,200,26,0,0,0,57.1833,20.6666,43H0,842.3088782315268,6352.034659392312,84.19999694824219
0.019799999999999998,0,0,1e-4,1965,4,9,200,26,3.96,0,0,57.1833,20.6666,43H0,842.3088782315268,6352.034659392312,84.19999694824219
0.011000000000000001,0,0,7.75e-4,1965,4,9,200,28,2.2,0,0,57.1833,20.6666,43H0,842.3088782315268,6352.034659392312,84.19999694824219
0,0,0,0.00125,1965,4,9,200,26,0,0,0,57.1833,20.6666,43H0,842.3088782315268,6352.034659392312,84.19999694824219
0,0,0,0.00782608695652174,1965,4,9,230,27,0,0,0,57.1833,20.6666,43H0,842.3088782315268,6352.034659392312,84.19999694824219
0,0,0,0.007738095238095238,1965,4,9,84,22,0,0,0,57.1833,20.6666,43H0,842.3088782315268,6352.034659392312,84.19999694824219
0,0,0,0.0115,1965,4,9,100,23,0,0,0,57.1833,20.6666,43H0,842.3088782315268,6352.034659392312,84.19999694824219
0,0,0,0.01225,1965,4,9,200,29,0,0,0,57.1833,20.6666,43H0,842.3088782315268,6352.034659392312,84.19999694824219
0.010897435897435897,0,0,0.003846153846153846,1965,4,9,78,21,0.85,0,0,57.1833,20.6666,43H0,842.3088782315268,6352.034659392312,84.19999694824219
0.0017499999999999998,0,0,0.0034999999999999996,1965,4,9,200,26,0.35,0,0,57.1833,20.6666,43H0,842.3088782315268,6352.034659392312,84.19999694824219
0.015,0,0,4e-4,1965,4,9,100,24,1.5,0,0,57.1833,20.6666,43H0,842.3088782315268,6352.034659392312,84.19999694824219
0,0,0,0.002105263157894737,1965,4,9,19,14,0,0,0,57.1833,20.6666,43H0,842.3088782315268,6352.034659392312,84.19999694824219
0,0,0,0.006954545454545455,1965,4,9,22,15,0,0,0,57.1833,20.6666,43H0,842.3088782315268,6352.034659392312,84.19999694824219
0,0,0,0.004,1965,4,9,20,14,0,0,0,57.1833,20.6666,43H0,842.3088782315268,6352.034659392312,84.19999694824219
0,0,0,0.009,1965,4,9,10,12,0,0,0,57.1833,20.6666,43H0,842.3088782315268,6352.034659392312,84.19999694824219
